run_id,dataset,method,model_name,lr,seed,epochs,steps,trainable_params,selected_epoch,val_acc,test_acc,diverged,delta_entropy_pct,delta_erf95_pct,delta_gini_pct,delta_entropy_last_layer_pct,cka_mean,cka_last,embedding_drift,weight_drift_rel,train_loss_final,epoch1_delta_entropy_pct,epoch1_weight_drift_rel,epoch1_embedding_drift,epoch1_cka_mean,epoch1_transfer_retention,baseline_entropy,abs_delta_entropy_pct,abs_delta_erf95_pct,abs_delta_gini_pct,abs_delta_entropy_last_layer_pct,log10_lr,epoch1_log10_lr,epoch1_transfer_retention_pct,epoch1_epoch1_transfer_retention_pct,epoch1_abs_delta_entropy_pct,epoch1_abs_delta_erf95_pct,epoch1_abs_delta_gini_pct,epoch1_train_loss_final,epoch1_delta_entropy_last_layer_pct,epoch1_abs_delta_entropy_last_layer_pct,cifar100_acc,cifar100_retention,cifar100_pretrained,cifar10_acc,cifar10_retention,cifar10_pretrained,corruption_mean_acc,corruption_gap
S2_eurosat_lora_r8_basep16_lr1e-4_seed11,eurosat,lora_r8,openai/clip-vit-base-patch16,0.0001,11,6,300,693258,2,0.9433333333333334,0.9492592592592592,False,0.4810317749050648,3.832405459844952,-3.89443342426069,9.417226602703185,0.9096820950508118,0.6094629168510437,0.5011665225028992,0.0038163831974966185,0.061246033608913425,1.189715266861166,0.00251525265150464,0.3198719620704651,0.9362711757421494,0.9922239502332815,4.424264192581177,0.4810317749050648,3.832405459844952,3.89443342426069,9.417226602703185,-4.0,-4.0,99.22239502332815,99.22239502332815,1.189715266861166,3.2635578313542677,3.1696325232891707,1.5469117283821106,9.312543716163182,9.312543716163182,63.07000000000001,95.27190332326285,66.2,87.0,96.13259668508287,90.5,0.5848571428571429,0.3644021164021164
S2_eurosat_lora_r8_basep16_lr1e-4_seed7,eurosat,lora_r8,openai/clip-vit-base-patch16,0.0001,7,6,300,693258,3,0.9466666666666667,0.9585185185185185,False,1.2865405354652708,4.652663527371316,-4.624287296894696,14.272730144097386,0.9014673481384913,0.6099412441253662,0.5091195702552795,0.004354861802310509,0.0657622817158699,1.2101530682694441,0.002419189322507296,0.2937347888946533,0.9460247606039047,1.0171073094867806,4.424264192581177,1.2865405354652708,4.652663527371316,4.624287296894696,14.272730144097386,-4.0,-4.0,101.71073094867806,101.71073094867806,1.2101530682694441,3.173405769268788,2.7858601465242447,1.5801067328453064,9.795533189422487,9.795533189422487,58.67,88.62537764350454,66.2,84.6,93.48066298342542,90.5,0.5905714285714286,0.3679470899470899
S2_eurosat_lora_r8_basep16_lr1e-5_seed11,eurosat,lora_r8,openai/clip-vit-base-patch16,1e-05,11,6,300,693258,6,0.8366666666666667,0.8181481481481482,False,0.5574466356076393,1.2665317123812956,-1.2951285104782813,3.1398313042655444,0.9680449068546295,0.8768202066421509,0.094615638256073,0.0010668709170434116,1.499503529071808,0.031575282736459855,0.0002707669980645989,0.010351121425628662,0.9981560160716375,1.0062208398133747,4.424264192581177,0.5574466356076393,1.2665317123812956,1.2951285104782813,3.1398313042655444,-5.0,-5.0,100.62208398133747,100.62208398133747,0.031575282736459855,0.028634016745823415,0.10913183820552637,2.2486629247665406,0.2732632896153135,0.2732632896153135,66.12,99.87915407854985,66.2,90.25,99.72375690607734,90.5,0.42642857142857143,0.39171957671957675
S2_eurosat_lora_r8_basep16_lr1e-5_seed7,eurosat,lora_r8,openai/clip-vit-base-patch16,1e-05,7,6,300,693258,6,0.76,0.7714814814814814,False,0.5078307078408564,1.095739261415443,-0.9758692307492459,2.3723337317945155,0.9825533082087835,0.9379985928535461,0.0794326663017273,0.0010485074416962008,1.5279079413414,0.09019873441280946,0.0002712508806162087,0.007960975170135498,0.9986986468235651,0.9984447900466563,4.424264192581177,0.5078307078408564,1.095739261415443,0.9758692307492459,2.3723337317945155,-5.0,-5.0,99.84447900466563,99.84447900466563,0.09019873441280946,0.17419592895690417,0.12367118657282991,2.2309408378601074,0.2662975363513371,0.2662975363513371,66.53,100.49848942598187,66.2,90.3,99.77900552486187,90.5,0.3921428571428572,0.37933862433862425
S2_eurosat_lora_r8_basep16_lr3e-5_seed11,eurosat,lora_r8,openai/clip-vit-base-patch16,3e-05,11,6,300,693258,5,0.92,0.9385185185185185,False,0.4484923305456151,3.423757228050585,-3.24116621901418,7.654799286046331,0.9251756072044373,0.6975296139717102,0.35213983058929443,0.0026769717931603805,0.37577596843242644,0.31402389292196153,0.0008255058564619513,0.06374609470367432,0.9810403883457184,1.0015552099533438,4.424264192581177,0.4484923305456151,3.423757228050585,3.24116621901418,7.654799286046331,-4.522878745280337,-4.522878745280337,100.15552099533438,100.15552099533438,0.31402389292196153,0.5580746451298872,0.6986879833846802,2.0713701820373536,1.635222046327305,1.635222046327305,65.08,98.3081570996979,66.2,88.4,97.67955801104972,90.5,0.5298571428571429,0.4086613756613756
S2_eurosat_lora_r8_basep16_lr3e-5_seed7,eurosat,lora_r8,openai/clip-vit-base-patch16,3e-05,7,6,300,693258,5,0.9,0.9214814814814815,False,1.0455320139650415,3.455791109753472,-3.131987664699176,10.01624206588908,0.9376210719347,0.7710754871368408,0.3249683380126953,0.002606263496325086,0.47023741543293,0.33986899293403805,0.0008203551473745309,0.0526469349861145,0.9913277874390284,1.010886469673406,4.424264192581177,1.0455320139650415,3.455791109753472,3.131987664699176,10.01624206588908,-4.522878745280337,-4.522878745280337,101.0886469673406,101.0886469673406,0.33986899293403805,0.6311410309183304,0.578299875475435,2.0584844017028807,1.1898070125935314,1.1898070125935314,65.18,98.45921450151057,66.2,88.35,97.62430939226519,90.5,0.5515714285714285,0.36991005291005297
S2_eurosat_lora_r8_frozen_proj_lr1e-4_seed11,eurosat,lora_r8_frozen_proj,openai/clip-vit-base-patch32,0.0001,11,6,300,300042,4,0.9166666666666666,0.9281481481481482,False,1.7011853609319605,2.277040485587069,-16.592355474759447,4.228398589595762,0.8863133092721304,0.6310393810272217,0.44414204359054565,0.006270609144923034,0.590191815495491,0.6582325565040967,0.0025727734354494534,0.15346390008926392,0.9371413340171179,0.9324758842443729,3.6796094179153442,1.7011853609319605,2.277040485587069,16.592355474759447,4.228398589595762,-4.0,-4.0,93.24758842443728,93.24758842443728,0.6582325565040967,0.8879808036926616,5.57715981684782,2.146918070316315,2.6007386240203205,2.6007386240203205,48.68,79.37387901516388,61.33,72.3,82.72311212814645,87.4,0.5199999999999999,0.40814814814814826
S2_eurosat_lora_r8_frozen_proj_lr1e-4_seed19,eurosat,lora_r8_frozen_proj,openai/clip-vit-base-patch32,0.0001,19,6,300,300042,6,0.9033333333333333,0.9248148148148149,False,1.3637467646874064,2.03570960869232,-12.820282086723614,3.4262662722882307,0.886781578262647,0.622840404510498,0.457378625869751,0.0062584958810466985,0.6874548959732055,0.38150535910734645,0.0024247626796716133,0.11262941360473633,0.949709509809812,0.9260450160771704,3.6796094179153442,1.3637467646874064,2.03570960869232,12.820282086723614,3.4262662722882307,-4.0,-4.0,92.60450160771704,92.60450160771704,0.38150535910734645,0.7069012626703292,3.5804921773252683,2.1658756041526797,1.4035594324961147,1.4035594324961147,46.7,76.14544268710257,61.33,73.4,83.98169336384439,87.4,0.46928571428571425,0.4555291005291006
S2_eurosat_lora_r8_frozen_proj_lr1e-4_seed7,eurosat,lora_r8_frozen_proj,openai/clip-vit-base-patch32,0.0001,7,6,300,300042,6,0.9166666666666666,0.927037037037037,False,1.1074492839950207,1.4699423454988356,-10.868459553506622,2.025955448605471,0.8826150099436442,0.6139867901802063,0.4719052314758301,0.006470391331907073,0.6801356673240662,0.008195968650369994,0.0023757303863898545,0.11588644981384277,0.9465408474206924,0.9372990353697749,3.6796094179153442,1.1074492839950207,1.4699423454988356,10.868459553506622,2.025955448605471,-4.0,-4.0,93.72990353697749,93.72990353697749,0.008195968650369994,0.0002460225910892165,0.33507924866487,2.1795345330238343,-0.12747781621296436,0.12747781621296436,45.53,74.23773031142997,61.33,76.2,87.18535469107552,87.4,0.49071428571428577,0.4363227513227512
S2_eurosat_lora_r8_frozen_proj_lr1e-5_seed11,eurosat,lora_r8_frozen_proj,openai/clip-vit-base-patch32,1e-05,11,6,300,300042,6,0.27666666666666667,0.27111111111111114,False,0.10724791338111131,0.12378911872271553,-0.8426008925145022,0.4052940291773199,0.9742764284213384,0.9008529186248779,0.037153005599975586,0.001010704277167841,2.1482048273086547,0.00996863912136538,0.00025959536207455176,0.00102919340133667,0.9991258233785629,1.004823151125402,3.6796094179153442,0.10724791338111131,0.12378911872271553,0.8426008925145022,0.4052940291773199,-5.0,-5.0,100.48231511254019,100.48231511254019,0.00996863912136538,0.0018903984106505897,0.07084018251398645,2.31364052772522,0.05209805985862536,0.05209805985862536,60.709999999999994,98.98907549323333,61.33,87.25,99.8283752860412,87.4,0.14257142857142857,0.12853968253968256
S2_eurosat_lora_r8_frozen_proj_lr1e-5_seed19,eurosat,lora_r8_frozen_proj,openai/clip-vit-base-patch32,1e-05,19,6,300,300042,5,0.24,0.24555555555555555,False,0.11250329007747809,0.23245505016017484,-0.9453291290323151,0.5913203322136996,0.9831396092971166,0.9334958791732788,0.03128814697265625,0.000940010367996146,2.1685674381256104,0.015876820752069216,0.0002485427556539521,0.001343369483947754,0.9991782307624817,0.9983922829581994,3.6796094179153442,0.11250329007747809,0.23245505016017484,0.9453291290323151,0.5913203322136996,-5.0,-5.0,99.83922829581994,99.83922829581994,0.015876820752069216,0.0208761979924677,0.09112257238253799,2.3224933338165283,0.16202937785130597,0.16202937785130597,60.19,98.14120332626773,61.33,87.05000000000001,99.59954233409611,87.4,0.123,0.12255555555555556
